hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,precipitation,weather_description_Berawan,weather_description_Cerah,weather_description_Cerah Berawan,weather_description_Hujan Ringan,weather_description_Hujan Sedang,weather_description_Petir
-1.3763683656479893,0.0,-1.0661857890406046,-0.6856198478930219,0.6555761772478335,-0.8368372878979425,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
-1.2320646997171874,0.0,-1.0661857890406046,-0.6856198478930219,0.7356807932360829,-0.8368372878979425,0.6748341758119257,-0.3651486163202359,1.0,0.0,0.0,0.0,0.0,0.0
-1.0877610337863854,0.0,-1.0661857890406046,-0.6856198478930219,0.7356807932360829,-0.8368372878979425,0.6748341758119257,-0.1288574495901436,1.0,0.0,0.0,0.0,0.0,0.0
-0.9434573678555834,0.0,-1.0661857890406046,-1.0236966959665041,1.0560992571890808,-0.9991723582952157,0.6748341758119257,-0.1288574495901436,1.0,0.0,0.0,0.0,0.0,0.0
-0.7991537019247814,0.0,-1.0661857890406046,-0.6856198478930219,0.8157854092243324,-0.9991723582952157,0.6748341758119257,-0.1288574495901436,1.0,0.0,0.0,0.0,0.0,0.0
-0.6548500359939794,0.0,-1.0661857890406046,-0.34754299981953946,0.014739249341837703,-0.9991723582952157,0.6748341758119257,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
-0.5105463700631775,0.0,-1.0661857890406046,0.32861069632742534,-0.7062022945524076,1.7373331141159585,0.514939808838362,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
-0.3662427041323755,0.0,-1.0661857890406046,1.00476439247439,-1.1868299904819044,1.7373331141159585,0.5948869923251439,-0.44391233856359996,1.0,0.0,0.0,0.0,0.0,0.0
-0.22193903820157349,0.0,-1.0661857890406046,0.32861069632742534,-1.0266207585054055,1.4126629733214124,0.35504544186479836,1.2888895507904097,0.0,0.0,0.0,1.0,0.0,0.0
-0.0776353722707715,0.0,-1.0661857890406046,1.00476439247439,-1.1868299904819044,1.3894722489789448,-0.7642151269501474,-0.20762117183350767,0.0,0.0,1.0,0.0,0.0,0.0
0.06666829366003048,0.0,-1.0661857890406046,1.3428412405478725,-1.6674576864114012,1.3894722489789448,0.6348605840685347,-0.20762117183350767,1.0,0.0,0.0,0.0,0.0,0.0
0.21097195959083245,0.0,-1.0661857890406046,1.3428412405478725,-1.5072484544349023,1.5981887680611528,0.4749662170949711,3.966856107064789,0.0,0.0,0.0,0.0,1.0,0.0
0.35527562552163444,0.0,-1.0661857890406046,1.00476439247439,-0.946516142517156,0.044410237115825306,0.554913400581753,3.966856107064789,0.0,0.0,0.0,0.0,1.0,0.0
0.4995792914524364,0.0,-1.0661857890406046,0.32861069632742534,-0.46588844658765916,-0.04835266025404508,0.6748341758119257,1.6039444397638665,0.0,0.0,0.0,1.0,0.0,0.0
