provinsi,kotkab,kecamatan,desa,lon,lat,datetime,local_datetime,temperature,humidity,wind_speed,wind_direction,wind_degree,cloud_cover,precipitation,weather,weather_description,visibility,fetch_time,unique_key
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 01:00:00+00:00,2025-07-23 08:00:00,29,63,2.9,E,102,9,0.0,0,Cerah,27690,2025-07-22 18:40:42.870378,20250723080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 02:00:00+00:00,2025-07-23 09:00:00,31,54,2.9,E,102,2,0.0,0,Cerah,27690,2025-07-22 19:24:00.142034,20250723090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 03:00:00+00:00,2025-07-23 10:00:00,31,45,3.3,E,102,20,0.0,1,Cerah,10000,2025-07-23 02:24:04.263562,20250723100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 04:00:00+00:00,2025-07-23 11:00:00,34,40,4.4,NE,49,34,0.0,1,Cerah,29902,2025-07-22 18:40:42.870378,20250723110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 05:00:00+00:00,2025-07-23 12:00:00,33,38,5.8,N,42,35,0.0,1,Cerah,10009,2025-07-23 04:04:52.302401,20250723120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 06:00:00+00:00,2025-07-23 13:00:00,31,45,5.8,N,42,32,0.0,1,Cerah,10009,2025-07-23 05:35:29.419805,20250723130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 07:00:00+00:00,2025-07-23 14:00:00,30,52,9.3,N,20,33,0.0,1,Cerah,10012,2025-07-23 07:31:11.326392,20250723140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 08:00:00+00:00,2025-07-23 15:00:00,29,53,9.3,N,20,35,0.0,1,Cerah,10012,2025-07-23 04:04:52.302401,20250723150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 09:00:00+00:00,2025-07-23 16:00:00,28,56,9.3,N,20,97,0.0,3,Berawan,10012,2025-07-23 08:38:35.913327,20250723160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 10:00:00+00:00,2025-07-23 17:00:00,27,64,4.0,NW,348,32,0.0,1,Cerah,10008,2025-07-23 10:31:53.341825,20250723170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 11:00:00+00:00,2025-07-23 18:00:00,27,70,4.0,NW,348,14,0.0,1,Cerah,10008,2025-07-23 04:04:52.302401,20250723180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 12:00:00+00:00,2025-07-23 19:00:00,27,74,4.0,NW,348,19,0.0,1,Cerah,10008,2025-07-23 11:25:53.628811,20250723190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 13:00:00+00:00,2025-07-23 20:00:00,26,77,4.5,SW,239,18,0.0,1,Cerah,10002,2025-07-23 10:31:53.341825,20250723200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 14:00:00+00:00,2025-07-23 21:00:00,26,78,4.5,SW,239,16,0.0,1,Cerah,10002,2025-07-23 14:30:07.669634,20250723210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 15:00:00+00:00,2025-07-23 22:00:00,25,82,4.5,SW,239,18,0.0,1,Cerah,10002,2025-07-23 11:25:53.628811,20250723220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 16:00:00+00:00,2025-07-23 23:00:00,-249,84,2.2,SE,150,41,0.0,1,Cerah,20001,2025-07-23 15:31:48.826015,20250723230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 17:00:00+00:00,2025-07-24 00:00:00,-249,86,2.2,SE,150,26,0.0,1,Cerah,20001,2025-07-23 17:28:12.596165,20250724000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 18:00:00+00:00,2025-07-24 01:00:00,24,88,3.2,S,225,1,0.0,0,Cerah,9990,2025-07-23 11:25:53.628811,20250724010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 19:00:00+00:00,2025-07-24 02:00:00,-250,89,2.6,S,224,11,0.0,1,Cerah,20000,2025-07-23 19:23:45.708472,20250724020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 20:00:00+00:00,2025-07-24 03:00:00,-250,91,2.6,S,224,10,0.0,0,Cerah,20000,2025-07-23 17:28:12.596165,20250724030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 21:00:00+00:00,2025-07-24 04:00:00,-250,90,2.6,S,224,9,0.0,0,Cerah,20000,2025-07-23 21:27:51.973127,20250724040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 22:00:00+00:00,2025-07-24 05:00:00,-250,90,4.0,S,199,3,0.0,0,Cerah,19985,2025-07-23 19:23:45.708472,20250724050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-23 23:00:00+00:00,2025-07-24 06:00:00,-249,85,4.0,S,199,12,0.0,1,Cerah,19985,2025-07-23 22:28:10.388278,20250724060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 00:00:00+00:00,2025-07-24 07:00:00,-247,74,4.0,S,199,9,0.0,0,Cerah,19985,2025-07-23 23:28:03.135072,20250724070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 01:00:00+00:00,2025-07-24 08:00:00,-245,64,4.0,E,130,8,0.0,0,Cerah,19995,2025-07-23 19:23:45.708472,20250724080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 02:00:00+00:00,2025-07-24 09:00:00,-244,56,4.0,E,130,4,0.0,0,Cerah,19995,2025-07-23 22:28:10.388278,20250724090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 03:00:00+00:00,2025-07-24 10:00:00,31,49,3.1,S,187,0,0.0,0,Cerah,15009,2025-07-24 02:23:00.110381,20250724100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 04:00:00+00:00,2025-07-24 11:00:00,-240,43,3.3,N,9,35,0.0,1,Cerah,20000,2025-07-23 19:23:45.708472,20250724110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 05:00:00+00:00,2025-07-24 12:00:00,33,41,4.6,NW,327,9,0.0,0,Cerah,14990,2025-07-24 04:03:42.978839,20250724120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 06:00:00+00:00,2025-07-24 13:00:00,32,45,4.6,NW,327,4,0.0,0,Cerah,14990,2025-07-24 05:32:53.137392,20250724130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 07:00:00+00:00,2025-07-24 14:00:00,31,47,14.3,N,22,24,0.0,1,Cerah,11996,2025-07-24 07:29:51.227564,20250724140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 08:00:00+00:00,2025-07-24 15:00:00,29,54,14.3,N,22,60,0.0,2,Cerah Berawan,11996,2025-07-24 04:03:42.978839,20250724150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 09:00:00+00:00,2025-07-24 16:00:00,28,58,14.3,N,22,68,0.0,2,Cerah Berawan,11996,2025-07-24 10:31:33.664579,20250724160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 10:00:00+00:00,2025-07-24 17:00:00,28,63,4.3,NW,357,94,0.0,3,Berawan,9007,2025-07-24 07:29:51.227564,20250724170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 11:00:00+00:00,2025-07-24 18:00:00,28,68,4.3,NW,357,85,0.0,2,Cerah Berawan,9007,2025-07-24 04:03:42.978839,20250724180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 12:00:00+00:00,2025-07-24 19:00:00,27,73,4.3,NW,357,75,0.0,2,Cerah Berawan,9007,2025-07-24 11:25:19.497327,20250724190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 13:00:00+00:00,2025-07-24 20:00:00,27,77,0.9,SW,252,77,0.0,2,Cerah Berawan,8989,2025-07-24 13:47:33.666993,20250724200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 14:00:00+00:00,2025-07-24 21:00:00,26,78,0.9,SW,252,85,0.0,2,Cerah Berawan,8989,2025-07-24 04:03:42.978839,20250724210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 15:00:00+00:00,2025-07-24 22:00:00,25,79,0.5,W,297,37,0.0,1,Cerah,9011,2025-07-24 15:28:51.414455,20250724220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 16:00:00+00:00,2025-07-24 23:00:00,25,83,4.2,SW,247,96,0.0,3,Berawan,8999,2025-07-24 13:47:33.666993,20250724230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 17:00:00+00:00,2025-07-25 00:00:00,24,85,4.6,SW,232,26,0.0,1,Cerah,8985,2025-07-24 17:27:18.321375,20250725000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 18:00:00+00:00,2025-07-25 01:00:00,24,87,4.6,SW,232,44,0.0,1,Cerah,8985,2025-07-24 15:28:51.414455,20250725010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 19:00:00+00:00,2025-07-25 02:00:00,23,89,2.2,SW,237,46,0.0,1,Cerah,8984,2025-07-24 19:23:53.568102,20250725020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 20:00:00+00:00,2025-07-25 03:00:00,23,90,2.2,SW,237,61,0.0,2,Cerah Berawan,8984,2025-07-24 17:27:18.321375,20250725030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 21:00:00+00:00,2025-07-25 04:00:00,23,91,2.2,SW,237,51,0.0,1,Cerah,8984,2025-07-24 21:27:30.321016,20250725040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 22:00:00+00:00,2025-07-25 05:00:00,24,91,4.4,SW,240,48,0.0,1,Cerah,9997,2025-07-24 19:23:53.568102,20250725050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-24 23:00:00+00:00,2025-07-25 06:00:00,25,85,4.4,SW,240,46,0.0,1,Cerah,9997,2025-07-24 23:27:44.984910,20250725060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 00:00:00+00:00,2025-07-25 07:00:00,27,72,4.4,SW,240,31,0.0,1,Cerah,9997,2025-07-24 21:27:30.321016,20250725070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 01:00:00+00:00,2025-07-25 08:00:00,29,64,1.9,S,181,18,0.0,1,Cerah,14002,2025-07-24 19:23:53.568102,20250725080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 02:00:00+00:00,2025-07-25 09:00:00,30,57,1.9,S,181,4,0.0,0,Cerah,14002,2025-07-24 23:27:44.984910,20250725090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 03:00:00+00:00,2025-07-25 10:00:00,32,48,1.0,SE,173,12,0.0,1,Cerah,20004,2025-07-25 02:22:42.821224,20250725100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 04:00:00+00:00,2025-07-25 11:00:00,33,44,19.6,N,18,14,0.0,1,Cerah,10003,2025-07-24 19:23:53.568102,20250725110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 05:00:00+00:00,2025-07-25 12:00:00,33,42,7.5,N,16,24,0.0,1,Cerah,19988,2025-07-25 04:03:18.180220,20250725120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 06:00:00+00:00,2025-07-25 13:00:00,32,47,7.5,N,16,40,0.0,1,Cerah,19988,2025-07-25 05:34:30.111876,20250725130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 07:00:00+00:00,2025-07-25 14:00:00,31,52,10.6,N,20,39,0.0,1,Cerah,19984,2025-07-25 07:29:48.140368,20250725140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 08:00:00+00:00,2025-07-25 15:00:00,31,54,10.6,N,20,21,0.0,1,Cerah,19984,2025-07-25 04:03:18.180220,20250725150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 09:00:00+00:00,2025-07-25 16:00:00,30,60,10.6,N,20,24,0.3,1,Cerah,19984,2025-07-25 09:32:14.050472,20250725160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 10:00:00+00:00,2025-07-25 17:00:00,29,67,6.2,S,185,81,0.3,2,Cerah Berawan,16257,2025-07-25 07:29:48.140368,20250725170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 11:00:00+00:00,2025-07-25 18:00:00,27,76,6.2,S,185,79,0.3,2,Cerah Berawan,16257,2025-07-25 11:24:37.005050,20250725180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 12:00:00+00:00,2025-07-25 19:00:00,26,76,6.2,S,185,82,0.0,2,Cerah Berawan,16257,2025-07-25 09:32:14.050472,20250725190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 13:00:00+00:00,2025-07-25 20:00:00,25,80,1.5,SE,170,81,0.0,2,Cerah Berawan,20008,2025-07-25 13:43:21.151318,20250725200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 14:00:00+00:00,2025-07-25 21:00:00,24,84,1.5,SE,170,39,0.0,1,Cerah,20008,2025-07-25 11:24:37.005050,20250725210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 15:00:00+00:00,2025-07-25 22:00:00,25,78,4.2,S,208,60,0.0,2,Cerah Berawan,12992,2025-07-25 14:27:41.351985,20250725220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 16:00:00+00:00,2025-07-25 23:00:00,24,80,3.3,S,213,69,0.0,2,Cerah Berawan,12984,2025-07-25 15:30:48.942017,20250725230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 17:00:00+00:00,2025-07-26 00:00:00,24,81,3.3,S,213,42,0.0,1,Cerah,12984,2025-07-25 17:27:34.073956,20250726000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 18:00:00+00:00,2025-07-26 01:00:00,24,83,3.3,S,213,49,0.0,1,Cerah,12984,2025-07-25 14:27:41.351985,20250726010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 19:00:00+00:00,2025-07-26 02:00:00,23,86,2.5,SW,240,44,0.0,1,Cerah,13012,2025-07-25 18:40:35.236269,20250726020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 20:00:00+00:00,2025-07-26 03:00:00,23,89,2.5,SW,240,40,0.0,1,Cerah,13012,2025-07-25 19:23:43.547398,20250726030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 21:00:00+00:00,2025-07-26 04:00:00,24,90,2.5,SW,240,43,0.0,1,Cerah,13012,2025-07-25 21:26:51.601586,20250726040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 22:00:00+00:00,2025-07-26 05:00:00,25,90,4.1,S,216,34,0.0,1,Cerah,13012,2025-07-25 18:40:35.236269,20250726050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-25 23:00:00+00:00,2025-07-26 06:00:00,27,87,4.1,S,216,40,0.0,1,Cerah,13012,2025-07-25 22:27:28.912612,20250726060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 00:00:00+00:00,2025-07-26 07:00:00,28,75,4.1,S,216,30,0.0,1,Cerah,13012,2025-07-25 23:27:15.849973,20250726070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 01:00:00+00:00,2025-07-26 08:00:00,29,67,5.1,NE,68,36,0.0,1,Cerah,12991,2025-07-25 18:40:35.236269,20250726080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 02:00:00+00:00,2025-07-26 09:00:00,29,61,5.1,NE,68,42,0.0,1,Cerah,12991,2025-07-25 22:27:28.912612,20250726090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 03:00:00+00:00,2025-07-26 10:00:00,31,51,1.0,E,103,15,0.0,1,Cerah,13984,2025-07-26 02:19:01.286307,20250726100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 04:00:00+00:00,2025-07-26 11:00:00,32,56,8.8,N,36,71,0.0,2,Cerah Berawan,12990,2025-07-25 18:40:35.236269,20250726110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 05:00:00+00:00,2025-07-26 12:00:00,33,47,9.0,N,31,28,0.0,1,Cerah,13993,2025-07-26 04:01:28.377778,20250726120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 06:00:00+00:00,2025-07-26 13:00:00,32,50,9.0,N,31,29,0.0,1,Cerah,13993,2025-07-26 05:29:51.306387,20250726130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 07:00:00+00:00,2025-07-26 14:00:00,31,53,12.4,N,35,43,0.0,1,Cerah,13984,2025-07-26 07:26:20.955640,20250726140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 08:00:00+00:00,2025-07-26 15:00:00,30,54,12.4,N,35,55,0.0,1,Cerah,13984,2025-07-26 04:01:28.377778,20250726150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 09:00:00+00:00,2025-07-26 16:00:00,29,58,12.4,N,35,50,0.0,1,Cerah,13984,2025-07-26 08:33:46.419292,20250726160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 10:00:00+00:00,2025-07-26 17:00:00,28,67,6.9,N,24,50,0.0,1,Cerah,13986,2025-07-26 09:27:48.155970,20250726170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 11:00:00+00:00,2025-07-26 18:00:00,27,73,6.9,N,24,55,0.0,1,Cerah,13986,2025-07-26 11:22:58.674452,20250726180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 12:00:00+00:00,2025-07-26 19:00:00,26,75,6.9,N,24,64,0.0,2,Cerah Berawan,13986,2025-07-26 08:33:46.419292,20250726190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 13:00:00+00:00,2025-07-26 20:00:00,26,77,3.2,E,121,64,0.0,2,Cerah Berawan,14003,2025-07-26 13:37:30.731630,20250726200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 14:00:00+00:00,2025-07-26 21:00:00,25,79,3.2,E,121,55,0.0,1,Cerah,14003,2025-07-26 11:22:58.674452,20250726210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 15:00:00+00:00,2025-07-26 22:00:00,26,80,2.5,E,132,75,0.0,2,Cerah Berawan,9005,2025-07-26 14:26:13.935775,20250726220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 16:00:00+00:00,2025-07-26 23:00:00,26,80,2.6,SW,263,79,0.0,2,Cerah Berawan,9010,2025-07-26 15:27:50.063129,20250726230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 17:00:00+00:00,2025-07-27 00:00:00,25,83,2.6,SW,263,90,0.0,3,Berawan,9010,2025-07-26 17:26:14.610843,20250727000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 18:00:00+00:00,2025-07-27 01:00:00,25,86,2.6,SW,263,89,0.0,2,Cerah Berawan,9010,2025-07-26 14:26:13.935775,20250727010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 19:00:00+00:00,2025-07-27 02:00:00,25,89,6.0,W,272,95,0.0,3,Berawan,9006,2025-07-26 18:37:37.180716,20250727020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 20:00:00+00:00,2025-07-27 03:00:00,25,91,6.0,W,272,90,0.0,3,Berawan,9006,2025-07-26 19:21:10.858773,20250727030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 21:00:00+00:00,2025-07-27 04:00:00,26,92,6.0,W,272,99,0.0,3,Berawan,9006,2025-07-26 21:25:26.017438,20250727040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 22:00:00+00:00,2025-07-27 05:00:00,26,93,2.6,SW,241,59,0.0,1,Cerah,13010,2025-07-26 22:26:37.021258,20250727050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-26 23:00:00+00:00,2025-07-27 06:00:00,28,91,2.6,SW,241,60,0.0,2,Cerah Berawan,13010,2025-07-26 19:21:10.858773,20250727060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 00:00:00+00:00,2025-07-27 07:00:00,29,81,2.6,SW,241,36,0.0,1,Cerah,13010,2025-07-26 23:26:33.431787,20250727070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 01:00:00+00:00,2025-07-27 08:00:00,30,73,3.2,S,198,24,0.0,1,Cerah,14990,2025-07-26 22:26:37.021258,20250727080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 02:00:00+00:00,2025-07-27 09:00:00,30,64,3.2,S,198,10,0.0,1,Cerah,14990,2025-07-26 19:21:10.858773,20250727090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 03:00:00+00:00,2025-07-27 10:00:00,32,51,2.6,N,18,16,0.0,1,Cerah,13993,2025-07-27 02:33:10.348520,20250727100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 04:00:00+00:00,2025-07-27 11:00:00,33,50,6.1,N,20,34,0.0,1,Cerah,14988,2025-07-26 22:26:37.021258,20250727110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 05:00:00+00:00,2025-07-27 12:00:00,33,48,10.8,N,3,27,0.0,1,Cerah,13127,2025-07-27 04:10:53.606223,20250727120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 06:00:00+00:00,2025-07-27 13:00:00,32,54,10.8,N,3,63,0.0,2,Cerah Berawan,13127,2025-07-27 05:33:13.363130,20250727130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 07:00:00+00:00,2025-07-27 14:00:00,29,68,3.0,SW,237,93,0.0,3,Berawan,9997,2025-07-27 07:25:41.499580,20250727140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 08:00:00+00:00,2025-07-27 15:00:00,28,76,3.0,SW,237,100,0.0,3,Berawan,9997,2025-07-27 04:10:53.606223,20250727150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 09:00:00+00:00,2025-07-27 16:00:00,27,79,3.0,SW,237,53,0.0,1,Cerah,9997,2025-07-27 09:28:43.155860,20250727160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 10:00:00+00:00,2025-07-27 17:00:00,27,80,1.5,NE,73,65,0.0,2,Cerah Berawan,11989,2025-07-27 07:25:41.499580,20250727170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 11:00:00+00:00,2025-07-27 18:00:00,27,82,1.5,NE,73,87,0.0,2,Cerah Berawan,11989,2025-07-27 11:22:47.053063,20250727180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 12:00:00+00:00,2025-07-27 19:00:00,26,85,1.5,NE,73,98,0.0,3,Berawan,11989,2025-07-27 09:28:43.155860,20250727190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 13:00:00+00:00,2025-07-27 20:00:00,26,88,3.3,SE,145,40,0.0,1,Cerah,8988,2025-07-27 13:36:24.765358,20250727200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 14:00:00+00:00,2025-07-27 21:00:00,26,90,3.3,SE,145,12,0.0,1,Cerah,8988,2025-07-27 11:22:47.053063,20250727210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-27 15:00:00+00:00,2025-07-27 22:00:00,24,91,2.0,NE,81,25,0.0,1,Cerah,20009,2025-07-27 14:25:28.565011,20250727220000
